Sale Key,WWI Invoice ID,Invoice Date,Delivery Date,Delivery Status,Year,Quarter,Month,Month Name,Year Month,Day Of Week,City Key,Customer Key,Bill To Customer Key,Salesperson Key,Stock Item Key,Description,Product Category,Package,Quantity,Unit Price,Sales Excl Tax,Tax Rate,Tax Amount,Sales Incl Tax,Profit,Total Dry Items,Total Chiller Items,High Value Order Flag,Lineage Key
29571,9104,2013-06-26,2013-06-27,Delivered,2013,2,6,Jun,2013-06,Wednesday,41466,384,202,74,94,Plush shark slippers (Gray) S,Novelty Footwear,Each,2,32.0,64.0,15,9.6,73.6,48.0,2,0,False,11
30578,9420,2013-07-01,2013-07-02,Delivered,2013,3,7,Jul,2013-07,Monday,41358,221,202,19,89,Furry gorilla with big eyes slippers (Black) M,Novelty Footwear,Each,2,32.0,64.0,15,9.6,73.6,48.0,2,0,False,11
38829,11991,2013-08-17,2013-08-18,Delivered,2013,3,8,Aug,2013-08,Saturday,41466,384,202,74,84,Animal with big feet slippers (Brown) L,Novelty Footwear,Each,2,32.0,64.0,15,9.6,73.6,48.0,2,0,False,11
47545,14668,2013-10-10,2013-10-11,Delivered,2013,4,10,Oct,2013-10,Thursday,66127,249,202,80,102,Dinosaur battery-powered slippers (Green) S,Novelty Footwear,Each,2,32.0,64.0,15,9.6,73.6,48.0,2,0,False,11
48285,14891,2013-10-15,2013-10-16,Delivered,2013,4,10,Oct,2013-10,Tuesday,77088,281,202,80,93,Plush shark slippers (Gray) M,Novelty Footwear,Each,2,32.0,64.0,15,9.6,73.6,48.0,2,0,False,11
48776,15046,2013-10-18,2013-10-19,Delivered,2013,4,10,Oct,2013-10,Friday,44316,297,202,86,93,Plush shark slippers (Gray) M,Novelty Footwear,Each,2,32.0,64.0,15,9.6,73.6,48.0,2,0,False,11
2830,930,2013-01-17,2013-01-18,Delivered,2013,1,1,Jan,2013-01,Thursday,66127,249,202,23,207,USB food flash drive - shrimp cocktail,USB Novelty Drives,Each,2,32.0,64.0,15,9.6,73.6,40.0,2,0,False,11
17852,5496,2013-04-20,2013-04-21,Delivered,2013,2,4,Apr,2013-04,Saturday,47673,256,202,63,206,USB food flash drive - fortune cookie,USB Novelty Drives,Each,2,32.0,64.0,15,9.6,73.6,40.0,2,0,False,11
17854,5496,2013-04-20,2013-04-21,Delivered,2013,2,4,Apr,2013-04,Saturday,47673,256,202,63,209,USB food flash drive - cookie,USB Novelty Drives,Each,2,32.0,64.0,15,9.6,73.6,40.0,2,0,False,11
26718,8226,2013-06-10,2013-06-11,Delivered,2013,2,6,Jun,2013-06,Monday,47188,210,202,63,214,USB food flash drive - hot dog,USB Novelty Drives,Each,2,32.0,64.0,15,9.6,73.6,40.0,2,0,False,11
30117,9275,2013-06-28,2013-06-29,Delivered,2013,2,6,Jun,2013-06,Friday,40608,274,202,62,216,USB food flash drive - sushi roll,USB Novelty Drives,Each,2,32.0,64.0,15,9.6,73.6,40.0,2,0,False,11
36356,11223,2013-08-01,2013-08-02,Delivered,2013,3,8,Aug,2013-08,Thursday,72610,338,202,77,206,USB food flash drive - fortune cookie,USB Novelty Drives,Each,2,32.0,64.0,15,9.6,73.6,40.0,2,0,False,11
44230,13655,2013-09-19,2013-09-20,Delivered,2013,3,9,Sep,2013-09,Thursday,87673,223,202,70,207,USB food flash drive - shrimp cocktail,USB Novelty Drives,Each,2,32.0,64.0,15,9.6,73.6,40.0,2,0,False,11
22184,6831,2013-05-15,2013-05-16,Delivered,2013,2,5,May,2013-05,Wednesday,41358,221,202,49,99,Dinosaur battery-powered slippers (Green) XL,Novelty Footwear,Each,2,32.0,64.0,15,9.6,73.6,47.0,2,0,False,11
30579,9420,2013-07-01,2013-07-02,Delivered,2013,3,7,Jul,2013-07,Monday,41358,221,202,19,91,Plush shark slippers (Gray) XL,Novelty Footwear,Each,2,32.0,64.0,15,9.6,73.6,47.0,2,0,False,11
47432,14637,2013-10-10,2013-10-11,Delivered,2013,4,10,Oct,2013-10,Thursday,40704,399,202,39,99,Dinosaur battery-powered slippers (Green) XL,Novelty Footwear,Each,2,32.0,64.0,15,9.6,73.6,47.0,2,0,False,11
40161,12409,2013-08-27,2013-08-28,Delivered,2013,3,8,Aug,2013-08,Tuesday,90111,364,202,77,91,Plush shark slippers (Gray) XL,Novelty Footwear,Each,7,32.0,224.0,15,33.6,257.6,164.5,7,0,False,11
45247,13972,2013-09-25,2013-09-26,Delivered,2013,3,9,Sep,2013-09,Wednesday,41466,384,202,74,95,Ogre battery-powered slippers (Green) XL,Novelty Footwear,Each,7,32.0,224.0,15,33.6,257.6,164.5,7,0,False,11
35339,10899,2013-07-25,2013-07-26,Delivered,2013,3,7,Jul,2013-07,Thursday,44370,272,202,70,207,USB food flash drive - shrimp cocktail,USB Novelty Drives,Each,7,32.0,224.0,15,33.6,257.6,140.0,7,0,False,11
740,300,2013-01-05,2013-01-06,Delivered,2013,1,1,Jan,2013-01,Saturday,49293,223,202,9,86,Animal with big feet slippers (Brown) S,Novelty Footwear,Each,7,32.0,224.0,15,33.6,257.6,168.0,7,0,False,11
3839,1231,2013-01-24,2013-01-25,Delivered,2013,1,1,Jan,2013-01,Thursday,47673,256,202,12,89,Furry gorilla with big eyes slippers (Black) M,Novelty Footwear,Each,7,32.0,224.0,15,33.6,257.6,168.0,7,0,False,11
4292,1368,2013-01-28,2013-01-29,Delivered,2013,1,1,Jan,2013-01,Monday,47673,256,202,31,89,Furry gorilla with big eyes slippers (Black) M,Novelty Footwear,Each,7,32.0,224.0,15,33.6,257.6,168.0,7,0,False,11
4990,1568,2013-01-30,2013-01-31,Delivered,2013,1,1,Jan,2013-01,Wednesday,41466,384,202,12,98,Ogre battery-powered slippers (Green) S,Novelty Footwear,Each,7,32.0,224.0,15,33.6,257.6,168.0,7,0,False,11
5247,1640,2013-02-01,2013-02-02,Delivered,2013,1,2,Feb,2013-02,Friday,44316,297,202,35,98,Ogre battery-powered slippers (Green) S,Novelty Footwear,Each,7,32.0,224.0,15,33.6,257.6,168.0,7,0,False,11
6087,1885,2013-02-07,2013-02-08,Delivered,2013,1,2,Feb,2013-02,Thursday,47188,210,202,31,86,Animal with big feet slippers (Brown) S,Novelty Footwear,Each,7,32.0,224.0,15,33.6,257.6,168.0,7,0,False,11
12849,3941,2013-03-21,2013-03-22,Delivered,2013,1,3,Mar,2013-03,Thursday,44316,297,202,52,86,Animal with big feet slippers (Brown) S,Novelty Footwear,Each,7,32.0,224.0,15,33.6,257.6,168.0,7,0,False,11
13033,3995,2013-03-21,2013-03-22,Delivered,2013,1,3,Mar,2013-03,Thursday,66127,249,202,40,88,Furry gorilla with big eyes slippers (Black) L,Novelty Footwear,Each,7,32.0,224.0,15,33.6,257.6,168.0,7,0,False,11
14961,4600,2013-04-04,2013-04-05,Delivered,2013,2,4,Apr,2013-04,Thursday,41466,384,202,40,100,Dinosaur battery-powered slippers (Green) L,Novelty Footwear,Each,7,32.0,224.0,15,33.6,257.6,168.0,7,0,False,11
25205,7762,2013-06-01,2013-06-02,Delivered,2013,2,6,Jun,2013-06,Saturday,47016,374,202,62,101,Dinosaur battery-powered slippers (Green) M,Novelty Footwear,Each,7,32.0,224.0,15,33.6,257.6,168.0,7,0,False,11
39160,12090,2013-08-20,2013-08-21,Delivered,2013,3,8,Aug,2013-08,Tuesday,66127,249,202,76,86,Animal with big feet slippers (Brown) S,Novelty Footwear,Each,7,32.0,224.0,15,33.6,257.6,168.0,7,0,False,11
42252,13062,2013-09-09,2013-09-10,Delivered,2013,3,9,Sep,2013-09,Monday,47673,256,202,70,97,Ogre battery-powered slippers (Green) M,Novelty Footwear,Each,7,32.0,224.0,15,33.6,257.6,168.0,7,0,False,11
44503,13740,2013-09-21,2013-09-22,Delivered,2013,3,9,Sep,2013-09,Saturday,47673,256,202,86,93,Plush shark slippers (Gray) M,Novelty Footwear,Each,7,32.0,224.0,15,33.6,257.6,168.0,7,0,False,11
1797,623,2013-01-11,2013-01-12,Delivered,2013,1,1,Jan,2013-01,Friday,40608,274,202,15,93,Plush shark slippers (Gray) M,Novelty Footwear,Each,6,32.0,192.0,15,28.8,220.8,144.0,6,0,False,11
15801,4858,2013-04-09,2013-04-10,Delivered,2013,2,4,Apr,2013-04,Tuesday,41358,221,202,51,90,Furry gorilla with big eyes slippers (Black) S,Novelty Footwear,Each,6,32.0,192.0,15,28.8,220.8,144.0,6,0,False,11
18583,5725,2013-04-24,2013-04-25,Delivered,2013,2,4,Apr,2013-04,Wednesday,44316,297,202,39,92,Plush shark slippers (Gray) L,Novelty Footwear,Each,6,32.0,192.0,15,28.8,220.8,144.0,6,0,False,11
22496,6928,2013-05-16,2013-05-17,Delivered,2013,2,5,May,2013-05,Thursday,44370,272,202,63,97,Ogre battery-powered slippers (Green) M,Novelty Footwear,Each,6,32.0,192.0,15,28.8,220.8,144.0,6,0,False,11
26717,8226,2013-06-10,2013-06-11,Delivered,2013,2,6,Jun,2013-06,Monday,47188,210,202,63,102,Dinosaur battery-powered slippers (Green) S,Novelty Footwear,Each,6,32.0,192.0,15,28.8,220.8,144.0,6,0,False,11
32962,10163,2013-07-13,2013-07-14,Delivered,2013,3,7,Jul,2013-07,Saturday,72610,338,202,19,93,Plush shark slippers (Gray) M,Novelty Footwear,Each,6,32.0,192.0,15,28.8,220.8,144.0,6,0,False,11
42382,13101,2013-09-10,2013-09-11,Delivered,2013,3,9,Sep,2013-09,Tuesday,87673,223,202,84,84,Animal with big feet slippers (Brown) L,Novelty Footwear,Each,6,32.0,192.0,15,28.8,220.8,144.0,6,0,False,11
48248,14880,2013-10-15,2013-10-16,Delivered,2013,4,10,Oct,2013-10,Tuesday,44370,272,202,74,84,Animal with big feet slippers (Brown) L,Novelty Footwear,Each,6,32.0,192.0,15,28.8,220.8,144.0,6,0,False,11
48864,15069,2013-10-19,2013-10-20,Delivered,2013,4,10,Oct,2013-10,Saturday,41466,384,202,85,101,Dinosaur battery-powered slippers (Green) M,Novelty Footwear,Each,6,32.0,192.0,15,28.8,220.8,144.0,6,0,False,11
3760,1208,2013-01-24,2013-01-25,Delivered,2013,1,1,Jan,2013-01,Thursday,66127,249,202,35,214,USB food flash drive - hot dog,USB Novelty Drives,Each,6,32.0,192.0,15,28.8,220.8,120.0,6,0,False,11
10502,3226,2013-03-08,2013-03-09,Delivered,2013,1,3,Mar,2013-03,Friday,47016,374,202,36,208,USB food flash drive - donut,USB Novelty Drives,Each,6,32.0,192.0,15,28.8,220.8,120.0,6,0,False,11
15439,4747,2013-04-05,2013-04-06,Delivered,2013,2,4,Apr,2013-04,Friday,66127,249,202,39,210,USB food flash drive - chocolate bar,USB Novelty Drives,Each,6,32.0,192.0,15,28.8,220.8,120.0,6,0,False,11
30580,9420,2013-07-01,2013-07-02,Delivered,2013,3,7,Jul,2013-07,Monday,41358,221,202,19,216,USB food flash drive - sushi roll,USB Novelty Drives,Each,6,32.0,192.0,15,28.8,220.8,120.0,6,0,False,11
39245,12117,2013-08-20,2013-08-21,Delivered,2013,3,8,Aug,2013-08,Tuesday,40704,399,202,80,206,USB food flash drive - fortune cookie,USB Novelty Drives,Each,6,32.0,192.0,15,28.8,220.8,120.0,6,0,False,11
39457,12187,2013-08-21,2013-08-22,Delivered,2013,3,8,Aug,2013-08,Wednesday,47673,256,202,74,210,USB food flash drive - chocolate bar,USB Novelty Drives,Each,6,32.0,192.0,15,28.8,220.8,120.0,6,0,False,11
3112,1011,2013-01-18,2013-01-19,Delivered,2013,1,1,Jan,2013-01,Friday,40608,274,202,29,87,Furry gorilla with big eyes slippers (Black) XL,Novelty Footwear,Each,6,32.0,192.0,15,28.8,220.8,141.0,6,0,False,11
7571,2334,2013-02-18,2013-02-19,Delivered,2013,1,2,Feb,2013-02,Monday,40608,274,202,36,83,Animal with big feet slippers (Brown) XL,Novelty Footwear,Each,6,32.0,192.0,15,28.8,220.8,141.0,6,0,False,11
1309,480,2013-01-09,2013-01-10,Delivered,2013,1,1,Jan,2013-01,Wednesday,47673,256,202,12,17,Tape dispenser (Black),Packaging & Shipping Supplies,Each,70,32.0,2240.0,15,336.0,2576.0,1050.0,70,0,True,11
2829,930,2013-01-17,2013-01-18,Delivered,2013,1,1,Jan,2013-01,Thursday,66127,249,202,23,16,Tape dispenser (Red),Packaging & Shipping Supplies,Each,60,32.0,1920.0,15,288.0,2208.0,900.0,60,0,False,11
4991,1568,2013-01-30,2013-01-31,Delivered,2013,1,1,Jan,2013-01,Wednesday,41466,384,202,12,17,Tape dispenser (Black),Packaging & Shipping Supplies,Each,30,32.0,960.0,15,144.0,1104.0,450.0,30,0,False,11
21066,6489,2013-05-09,2013-05-10,Delivered,2013,2,5,May,2013-05,Thursday,40608,274,202,52,16,Tape dispenser (Red),Packaging & Shipping Supplies,Each,80,32.0,2560.0,15,384.0,2944.0,1200.0,80,0,True,11
24327,7493,2013-05-28,2013-05-29,Delivered,2013,2,5,May,2013-05,Tuesday,47673,256,202,36,16,Tape dispenser (Red),Packaging & Shipping Supplies,Each,20,32.0,640.0,15,96.0,736.0,300.0,20,0,False,11
28518,8788,2013-06-20,2013-06-21,Delivered,2013,2,6,Jun,2013-06,Thursday,72743,398,202,70,16,Tape dispenser (Red),Packaging & Shipping Supplies,Each,30,32.0,960.0,15,144.0,1104.0,450.0,30,0,False,11
28809,8871,2013-06-21,2013-06-22,Delivered,2013,2,6,Jun,2013-06,Friday,63764,364,202,65,17,Tape dispenser (Black),Packaging & Shipping Supplies,Each,50,32.0,1600.0,15,240.0,1840.0,750.0,50,0,False,11
37034,11424,2013-08-05,2013-08-06,Delivered,2013,3,8,Aug,2013-08,Monday,47016,374,202,70,17,Tape dispenser (Black),Packaging & Shipping Supplies,Each,40,32.0,1280.0,15,192.0,1472.0,600.0,40,0,False,11
8362,2571,2013-02-23,2013-02-24,Delivered,2013,1,2,Feb,2013-02,Saturday,47016,374,202,39,15,Tape dispenser (Blue),Packaging & Shipping Supplies,Each,50,32.0,1600.0,15,240.0,1840.0,750.0,50,0,False,11
11887,3649,2013-03-15,2013-03-16,Delivered,2013,1,3,Mar,2013-03,Friday,41466,384,202,40,15,Tape dispenser (Blue),Packaging & Shipping Supplies,Each,40,32.0,1280.0,15,192.0,1472.0,600.0,40,0,False,11
3410,1102,2013-01-22,2013-01-23,Delivered,2013,1,1,Jan,2013-01,Tuesday,63764,364,202,12,49,32 mm Anti static bubble wrap (Blue) 10m,Packaging & Shipping Supplies,Each,50,32.0,1600.0,15,240.0,1840.0,800.0,50,0,False,11
9207,2836,2013-03-01,2013-03-02,Delivered,2013,1,3,Mar,2013-03,Friday,49293,223,202,40,49,32 mm Anti static bubble wrap (Blue) 10m,Packaging & Shipping Supplies,Each,60,32.0,1920.0,15,288.0,2208.0,960.0,60,0,False,11
17918,5516,2013-04-20,2013-04-21,Delivered,2013,2,4,Apr,2013-04,Saturday,41497,253,202,19,49,32 mm Anti static bubble wrap (Blue) 10m,Packaging & Shipping Supplies,Each,80,32.0,2560.0,15,384.0,2944.0,1280.0,80,0,True,11
26542,8168,2013-06-07,2013-06-08,Delivered,2013,2,6,Jun,2013-06,Friday,49293,223,202,39,49,32 mm Anti static bubble wrap (Blue) 10m,Packaging & Shipping Supplies,Each,80,32.0,2560.0,15,384.0,2944.0,1280.0,80,0,True,11
40431,12490,2013-08-28,2013-08-29,Delivered,2013,3,8,Aug,2013-08,Wednesday,77088,281,202,78,49,32 mm Anti static bubble wrap (Blue) 10m,Packaging & Shipping Supplies,Each,60,32.0,1920.0,15,288.0,2208.0,960.0,60,0,False,11
42254,13062,2013-09-09,2013-09-10,Delivered,2013,3,9,Sep,2013-09,Monday,47673,256,202,70,49,32 mm Anti static bubble wrap (Blue) 10m,Packaging & Shipping Supplies,Each,90,32.0,2880.0,15,432.0,3312.0,1440.0,90,0,True,11
4291,1368,2013-01-28,2013-01-29,Delivered,2013,1,1,Jan,2013-01,Monday,47673,256,202,31,61,20 mm Double sided bubble wrap 10m,Packaging & Shipping Supplies,Each,30,18.0,540.0,15,81.0,621.0,300.0,30,0,False,11
10508,3227,2013-03-08,2013-03-09,Delivered,2013,1,3,Mar,2013-03,Friday,41466,384,202,49,61,20 mm Double sided bubble wrap 10m,Packaging & Shipping Supplies,Each,50,18.0,900.0,15,135.0,1035.0,500.0,50,0,False,11
11027,3388,2013-03-12,2013-03-13,Delivered,2013,1,3,Mar,2013-03,Tuesday,72743,398,202,48,61,20 mm Double sided bubble wrap 10m,Packaging & Shipping Supplies,Each,30,18.0,540.0,15,81.0,621.0,300.0,30,0,False,11
12431,3814,2013-03-19,2013-03-20,Delivered,2013,1,3,Mar,2013-03,Tuesday,72610,338,202,52,61,20 mm Double sided bubble wrap 10m,Packaging & Shipping Supplies,Each,40,18.0,720.0,15,108.0,828.0,400.0,40,0,False,11
15665,4816,2013-04-08,2013-04-09,Delivered,2013,2,4,Apr,2013-04,Monday,40704,399,202,36,61,20 mm Double sided bubble wrap 10m,Packaging & Shipping Supplies,Each,100,18.0,1800.0,15,270.0,2070.0,1000.0,100,0,False,11
28391,8748,2013-06-19,2013-06-20,Delivered,2013,2,6,Jun,2013-06,Wednesday,47673,256,202,74,61,20 mm Double sided bubble wrap 10m,Packaging & Shipping Supplies,Each,20,18.0,360.0,15,54.0,414.0,200.0,20,0,False,11
29789,9173,2013-06-27,2013-06-28,Delivered,2013,2,6,Jun,2013-06,Thursday,41497,253,202,19,61,20 mm Double sided bubble wrap 10m,Packaging & Shipping Supplies,Each,30,18.0,540.0,15,81.0,621.0,300.0,30,0,False,11
42613,13168,2013-09-10,2013-09-11,Delivered,2013,3,9,Sep,2013-09,Tuesday,44439,273,202,70,61,20 mm Double sided bubble wrap 10m,Packaging & Shipping Supplies,Each,20,18.0,360.0,15,54.0,414.0,200.0,20,0,False,11
2383,791,2013-01-15,2013-01-16,Delivered,2013,1,1,Jan,2013-01,Tuesday,41358,221,202,12,134,The Gu red shirt XML tag t-shirt (White) 5XL,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1080.0,108,0,False,11
6657,2051,2013-02-11,2013-02-12,Delivered,2013,1,2,Feb,2013-02,Monday,62292,281,202,41,132,The Gu red shirt XML tag t-shirt (White) 7XL,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1026.0,108,0,False,11
6708,2064,2013-02-11,2013-02-12,Delivered,2013,1,2,Feb,2013-02,Monday,72743,398,202,35,137,The Gu red shirt XML tag t-shirt (White) XXL,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1134.0,108,0,False,11
9004,2778,2013-03-01,2013-03-02,Delivered,2013,1,3,Mar,2013-03,Friday,62292,281,202,19,120,The Gu red shirt XML tag t-shirt (Black) 6XL,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1080.0,108,0,False,11
10869,3341,2013-03-11,2013-03-12,Delivered,2013,1,3,Mar,2013-03,Monday,72610,338,202,49,138,The Gu red shirt XML tag t-shirt (White) XL,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1134.0,108,0,False,11
15667,4816,2013-04-08,2013-04-09,Delivered,2013,2,4,Apr,2013-04,Monday,40704,399,202,36,138,The Gu red shirt XML tag t-shirt (White) XL,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1134.0,108,0,False,11
17917,5516,2013-04-20,2013-04-21,Delivered,2013,2,4,Apr,2013-04,Saturday,41497,253,202,19,74,Halloween skull mask (Gray) S,Costume & Party,Each,108,18.0,1944.0,15,291.6,2235.6,324.0,108,0,False,11
20986,6465,2013-05-08,2013-05-09,Delivered,2013,2,5,May,2013-05,Wednesday,44439,273,202,61,136,The Gu red shirt XML tag t-shirt (White) 3XL,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1080.0,108,0,False,11
21217,6532,2013-05-09,2013-05-10,Delivered,2013,2,5,May,2013-05,Thursday,41497,253,202,63,121,The Gu red shirt XML tag t-shirt (Black) 5XL,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1080.0,108,0,False,11
26178,8054,2013-06-06,2013-06-07,Delivered,2013,2,6,Jun,2013-06,Thursday,40608,274,202,70,124,The Gu red shirt XML tag t-shirt (Black) XXL,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1134.0,108,0,False,11
32609,10053,2013-07-11,2013-07-12,Delivered,2013,3,7,Jul,2013-07,Thursday,40704,399,202,62,74,Halloween skull mask (Gray) S,Costume & Party,Each,108,18.0,1944.0,15,291.6,2235.6,324.0,108,0,False,11
34325,10577,2013-07-19,2013-07-20,Delivered,2013,3,7,Jul,2013-07,Friday,72743,398,202,77,124,The Gu red shirt XML tag t-shirt (Black) XXL,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1134.0,108,0,False,11
38157,11779,2013-08-12,2013-08-13,Delivered,2013,3,8,Aug,2013-08,Monday,41466,384,202,78,75,Halloween zombie mask (Light Brown) XL,Costume & Party,Each,108,18.0,1944.0,15,291.6,2235.6,-108.0,108,0,False,11
42255,13062,2013-09-09,2013-09-10,Delivered,2013,3,9,Sep,2013-09,Monday,47673,256,202,70,75,Halloween zombie mask (Light Brown) XL,Costume & Party,Each,108,18.0,1944.0,15,291.6,2235.6,-108.0,108,0,False,11
46365,14306,2013-10-01,2013-10-02,Delivered,2013,4,10,Oct,2013-10,Tuesday,87673,223,202,86,73,Halloween skull mask (Gray) M,Costume & Party,Each,108,18.0,1944.0,15,291.6,2235.6,324.0,108,0,False,11
46392,14315,2013-10-02,2013-10-03,Delivered,2013,4,10,Oct,2013-10,Wednesday,44316,297,202,74,75,Halloween zombie mask (Light Brown) XL,Costume & Party,Each,108,18.0,1944.0,15,291.6,2235.6,-108.0,108,0,False,11
48215,14871,2013-10-15,2013-10-16,Delivered,2013,4,10,Oct,2013-10,Tuesday,44370,272,202,86,137,The Gu red shirt XML tag t-shirt (White) XXL,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1134.0,108,0,False,11
48284,14891,2013-10-15,2013-10-16,Delivered,2013,4,10,Oct,2013-10,Tuesday,77088,281,202,80,132,The Gu red shirt XML tag t-shirt (White) 7XL,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1026.0,108,0,False,11
1308,480,2013-01-09,2013-01-10,Delivered,2013,1,1,Jan,2013-01,Wednesday,47673,256,202,12,127,The Gu red shirt XML tag t-shirt (Black) M,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1188.0,108,0,False,11
2457,813,2013-01-15,2013-01-16,Delivered,2013,1,1,Jan,2013-01,Tuesday,72610,338,202,11,141,The Gu red shirt XML tag t-shirt (White) S,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1188.0,108,0,False,11
2676,883,2013-01-16,2013-01-17,Delivered,2013,1,1,Jan,2013-01,Wednesday,59569,375,202,23,139,The Gu red shirt XML tag t-shirt (White) L,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1188.0,108,0,False,11
8507,2625,2013-02-25,2013-02-26,Delivered,2013,1,2,Feb,2013-02,Monday,66127,249,202,35,130,The Gu red shirt XML tag t-shirt (Black) XXS,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1188.0,108,0,False,11
13848,4247,2013-03-27,2013-03-28,Delivered,2013,1,3,Mar,2013-03,Wednesday,47188,210,202,51,130,The Gu red shirt XML tag t-shirt (Black) XXS,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1188.0,108,0,False,11
13885,4256,2013-03-27,2013-03-28,Delivered,2013,1,3,Mar,2013-03,Wednesday,63764,364,202,52,141,The Gu red shirt XML tag t-shirt (White) S,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1188.0,108,0,False,11
24355,7500,2013-05-28,2013-05-29,Delivered,2013,2,5,May,2013-05,Tuesday,40608,274,202,65,131,The Gu red shirt XML tag t-shirt (Black) 3XS,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1188.0,108,0,False,11
25431,7828,2013-06-03,2013-06-04,Delivered,2013,2,6,Jun,2013-06,Monday,72743,398,202,70,130,The Gu red shirt XML tag t-shirt (Black) XXS,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1188.0,108,0,False,11
28597,8811,2013-06-20,2013-06-21,Delivered,2013,2,6,Jun,2013-06,Thursday,41358,221,202,74,126,The Gu red shirt XML tag t-shirt (Black) L,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1188.0,108,0,False,11
30806,9487,2013-07-02,2013-07-03,Delivered,2013,3,7,Jul,2013-07,Tuesday,41358,221,202,76,144,The Gu red shirt XML tag t-shirt (White) 3XS,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1188.0,108,0,False,11
34603,10663,2013-07-22,2013-07-23,Delivered,2013,3,7,Jul,2013-07,Monday,47016,374,202,62,129,The Gu red shirt XML tag t-shirt (Black) XS,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1188.0,108,0,False,11
40478,12505,2013-08-28,2013-08-29,Delivered,2013,3,8,Aug,2013-08,Wednesday,66127,249,202,81,129,The Gu red shirt XML tag t-shirt (Black) XS,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1188.0,108,0,False,11
46022,14208,2013-09-30,2013-10-01,Delivered,2013,3,9,Sep,2013-09,Monday,44316,297,202,83,128,The Gu red shirt XML tag t-shirt (Black) S,Apparel,Each,108,18.0,1944.0,15,291.6,2235.6,1188.0,108,0,False,11
9205,2836,2013-03-01,2013-03-02,Delivered,2013,1,3,Mar,2013-03,Friday,49293,223,202,40,121,The Gu red shirt XML tag t-shirt (Black) 5XL,Apparel,Each,96,18.0,1728.0,15,259.2,1987.2,960.0,96,0,False,11
19020,5860,2013-04-27,2013-04-28,Delivered,2013,2,4,Apr,2013-04,Saturday,72743,398,202,40,120,The Gu red shirt XML tag t-shirt (Black) 6XL,Apparel,Each,96,18.0,1728.0,15,259.2,1987.2,960.0,96,0,False,11
19021,5860,2013-04-27,2013-04-28,Delivered,2013,2,4,Apr,2013-04,Saturday,72743,398,202,40,74,Halloween skull mask (Gray) S,Costume & Party,Each,96,18.0,1728.0,15,259.2,1987.2,288.0,96,0,False,11
20872,6430,2013-05-08,2013-05-09,Delivered,2013,2,5,May,2013-05,Wednesday,72743,398,202,19,121,The Gu red shirt XML tag t-shirt (Black) 5XL,Apparel,Each,96,18.0,1728.0,15,259.2,1987.2,960.0,96,0,False,11
21262,6547,2013-05-09,2013-05-10,Delivered,2013,2,5,May,2013-05,Thursday,40704,399,202,65,120,The Gu red shirt XML tag t-shirt (Black) 6XL,Apparel,Each,96,18.0,1728.0,15,259.2,1987.2,960.0,96,0,False,11
